Temperature,Humidity,Gas_Value,Fire_Hazard
58.97,22.43,669.26,1
58.1,32.7,1109.3,1
54.76,18.62,697.17,1
17.1,81.76,63.33,0
45.3,6.0,746.21,1
26.01,65.37,292.92,0
36.34,88.02,533.66,0
44.46,11.76,1052.35,1
31.37,23.11,396.43,0
44.26,24.41,1004.87,1
58.98,5.93,1129.31,1
52.15,10.97,1106.81,1
55.3,14.3,936.02,1
54.77,19.43,654.9,1
38.77,27.57,351.07,0
30.286404635116284,84.45316810463027,401.4777563084856,0
34.45,87.91,399.34,0
15.99,73.07,624.43,0
55.65,20.78,703.44,1
30.23,85.69,572.46,0
42.22,29.25,1137.58,1
47.0,14.93,662.71,1
29.15,56.86,269.04,0
42.45,65.41,747.24,0
45.0,21.99,881.94,1
59.64,30.5,682.57,1
18.91,25.73,621.28,0
53.19,11.6,721.31,1
34.83,38.73,486.28,0
56.94,25.5,866.83,1
17.6,48.69,148.34,0
54.23,16.94,1021.52,1
54.44,13.68,811.38,1
46.82,20.29,639.29,1
48.35,7.51,857.04,1
53.94,30.76,904.32,1
54.79,18.46,764.83,1
44.62,63.87,409.86,0
37.8,68.69,274.51,0
59.39,26.56,791.56,1
25.29,37.16,682.18,0
38.9,27.46,146.58,0
30.17,74.97,104.68,0
39.26,80.34,769.65,0
44.1,20.61,1092.85,1
46.7,32.67,668.51,1
48.0,5.64,1036.32,1
41.68,29.7,1083.74,0
53.98,5.52,938.36,1
39.96,42.39,161.57,0
49.47,9.33,938.89,1
43.93,28.34,605.14,1
54.75,10.76,832.94,1
42.74,39.01,68.57331015524998,0
59.14,20.13,853.99,1
53.68,31.1,874.07,1
41.66,19.44,1012.98,1
56.56,21.98,1087.53,1
16.35,84.88,164.5,0
37.33,21.58,469.56,0
38.7,33.86,552.33,0
37.69,78.81,260.68,0
29.03,75.25,508.72,0
46.27,19.59,748.9,1
43.28497706175717,13.135759353954741,1212.0571912716443,1
30.44,47.37,735.9,0
28.15,66.83,87.07,0
28.66,68.63,610.65,0
33.74,59.05,458.1,0
43.51,58.14,47.75,0
44.78,26.48,1084.62,1
44.09,17.12,1136.03,1
52.86,24.71,840.38,0
29.86,44.08,358.19,1
21.82,87.37,520.03,0
56.62,13.99,27.43501638553697,1
41.2,28.37,848.38,1
52.37,17.96,630.53,1
47.06,28.03,896.61,1
42.36,74.26,310.33,0
45.08,29.07,1140.81,1
43.0,23.97,976.84,1
50.53,18.17,1073.66,1
50.27,22.22,1055.63,1
54.72,19.87,798.86,1
35.51,31.26,218.12,0
59.93,19.75,1038.13,1
42.58,46.45,42.74,0
17.65,59.3,72.54,0
15.73,47.66,707.6,0
47.44,23.54,830.37,1
43.29,27.05,727.73,1
33.92,85.12,781.47,0
26.98,25.73,506.81,0
31.67,79.83,668.2,0
49.86,12.69,934.93,1
15.73,42.39,283.1,0
47.67,7.43,706.13,1
16.74,71.57,96.33,0
42.86,18.4,820.24,1
47.56,14.13,617.55,1
23.21,32.46,761.01,0
50.76,26.34,1141.43,1
48.64,19.22,1162.35,1
41.37,27.27,1152.92,1
55.26,5.27,1164.79,1
35.51,87.37,266.0,0
44.61,12.64,861.56,1
20.79,67.58,287.61,0
19.23,41.45,585.14,0
44.92,60.36,518.08,0
32.0,56.63,20.29,0
51.78,33.05,1086.23,1
59.25,14.92,622.72,1
51.1,20.17,634.45,1
49.81,21.99,1054.45,1
34.21,68.67,736.69,0
38.4,80.88,294.35,0
51.02,9.7,669.02,1
23.9,84.06,517.27,0
43.26,7.55,1045.22,1
38.24,41.08,398.93,0
37.54,70.29,798.5,0
26.44,78.51,59.343140705055454,0
56.32221601197373,9.561045592106533,852.6570343828103,0
39.84,52.57,795.57,0
32.15,45.7,87.43,0
20.31,56.83,696.64,0
55.32,7.6,699.02,1
42.53,12.69,694.09,1
16.9,53.82,211.81,0
54.34,15.51,789.01,1
17.51,63.33,509.97,0
43.21,9.41,1013.18,1
16.35,76.99,579.95,1
39.23,68.08,509.05,0
30.26,73.25,273.83,0
18.36,70.07,778.05,0
53.11,14.16,1037.13,1
52.13,19.53,875.35,1
37.97,24.51,711.53,0
55.21,31.64,1151.8,1
41.7,51.08,782.9,0
36.02,40.58,476.42,0
29.24,36.51,122.08,0
47.44,17.58,908.27,1
42.88,50.11,219.37,0
32.43,22.15,352.14,0
32.42,53.42,7.83,0
52.59,11.96,1176.05,1
52.78,26.8,606.39,1
34.28,88.56,176.51,0
42.96,53.12,716.25,0
42.81,30.16,375.01,1
32.2,30.06,43.07568483609884,0
43.93,33.54,1036.71,1
34.39,66.74,673.74,0
47.74,7.65,919.19,1
36.3,84.74,175.75,0
42.69605867210281,34.545159170500135,1136.9873966303903,1
46.24,14.95,1098.25,1
37.0,71.26,90.69,0
52.07,8.47,1113.51,1
42.34,20.47,861.87,1
54.37,26.22,701.88,1
50.47,21.84,1007.96,1
20.8,72.57,279.27,0
54.34,32.26,816.92,1
27.27,27.63,577.12,0
15.22,82.96,579.52,0
36.87,70.42,536.69,0
48.97,29.69,841.75,1
31.01,42.53,587.42,0
48.98,18.01,1132.15,1
56.7,13.86,730.84,1
42.13,29.99,1191.39,1
46.72,29.92,801.95,1
23.32,75.69,662.51,0
41.45,33.58,636.0,1
41.62,17.68,1126.01,1
16.64,77.25,615.46,0
57.31,8.66,1111.49,1
53.04,12.79,880.84,1
32.77,68.52,129.45,0
17.62,39.19,179.24,0
48.03,7.12,771.77,1
42.26,11.47,775.28,1
23.055474224631503,55.839511615556034,611.2461891214657,0
42.76,53.96,328.16,0
18.33,50.87,786.66,0
56.25,8.07,715.26,1
19.54,75.58,333.22,0
26.31,52.28,333.84,0
28.68079634195643,45.75129713037961,756.9859467357468,0
25.5,21.56,188.35,0
20.76,27.02,32.55,0
49.84,8.28,931.52,1
59.03,22.42,1137.17,1
59.91,20.43,1156.43,1
57.74,18.59,760.06,1
28.71,37.09,699.34,0
42.01,44.28,514.41,0
40.11,25.08,85.35,0
25.98,85.37,586.82,0
29.71,66.91,341.97,0
41.82,9.19,929.37,1
37.9,36.44,140.99,0
21.46,69.99,428.97,0
34.37,56.63,596.7,0
27.88,44.57,210.58,0
19.2,36.04,751.11,0
38.61,55.98,734.49,0
48.12,16.42,824.81,1
42.22,16.16,675.57,1
27.32,44.36,567.6,0
40.88,26.12,182.09,0
29.0,89.95,498.55,0
51.35,27.9,935.07,1
21.47,82.31,751.83,0
43.8,11.63,764.2,1
25.25,52.64,35.43,0
31.24,50.05,371.8,0
51.12,19.62,727.2,1
43.34,24.48,1081.35,1
28.19,85.57,118.27,0
42.37,14.07,886.6,1
45.97,6.13,992.93,1
58.82,12.31,930.25,1
51.37,22.05,902.42,1
50.7,8.27,910.29,1
17.09,23.64,254.81,0
43.96596790508387,0.2241150752320351,856.3418121031378,1
57.0,31.38,1075.54,1
17.35,88.14,309.88,0
59.92,12.88,1136.82,1
33.83,82.43,163.36,0
44.74,9.93,823.11,1
26.7,70.59,59.2,0
53.18,31.97,1169.75,0
41.78,31.26,727.05,1
38.36,71.55,26.89,0
54.54,25.65,728.86,1
42.05,52.65,748.28,0
56.7,24.11,769.34,1
50.94,20.58,966.7,1
45.07,15.09,710.95,1
44.63,22.93,1087.63,1
42.74,24.11,1157.0,1
23.93,49.33,585.94,0
25.88,50.67,368.43,0
46.19,6.76,832.91,1
29.69,43.87,502.25,0
53.53,26.34,914.86,1
57.18,26.95,813.85,1
34.84,56.1,759.4,0
38.59,50.81,39.8,0
25.17,67.69,311.56,0
53.89,18.19,694.4,1
15.52,40.66,312.24,0
28.9,60.13,685.82,0
33.21,34.8,784.24,0
16.91,39.04,731.21,0
18.48,57.38,471.82,0
15.62,66.94,378.82,0
58.65,27.71,1006.37,1
31.11,48.75,595.23,0
58.5,13.16,1100.09,1
16.71,27.93,363.87,0
55.35,16.91,661.0,1
22.15,54.25,402.31,0
41.41,15.34,705.55,1
17.03,78.32,579.44,0
22.05,68.28,492.88,0
22.31,43.95,564.01,0
33.29,74.96,460.68,0
32.64,50.03,720.75,0
32.02,24.62,513.51,0
28.16,78.56,106.06,0
37.19,49.18,458.66,0
49.59,27.1,1054.96,1
51.75,21.98,708.43,1
38.14,74.54,681.63,0
36.6,64.88,94.68388821751473,0
47.23,8.55,1068.68,1
42.92,84.86,757.88,0
41.22,69.85,482.8,1
43.22,12.06,856.44,1
42.96,12.08,703.9,1
43.91,50.11,607.37,1
55.05,30.97,911.94,0
25.02,70.32,667.23,0
42.39,25.9,1141.41,1
36.67,66.17,474.41,0
45.69,22.92,962.14,1
56.76,21.41,895.19,1
41.18,11.0,747.06,1
35.15,37.16,734.57,0
51.28,8.84,1176.55,1
40.08,33.9,482.31,0
54.21,16.12,841.14,1
17.27,88.53,562.04,0
49.62,21.38,844.72,1
59.24,31.46,1088.89,1
15.65,76.18,267.19,0
29.48,82.38,453.16,1
39.09,64.5,740.59,0
31.13,42.16,683.9,0
27.35,44.55,573.62,0
52.39,23.35,947.51,1
58.12,27.86,633.92,1
44.27,51.75,719.28,0
28.82,43.39,67.81,0
50.26,17.76,1031.8,1
47.21,29.69,858.5,1
33.4,52.51,183.69,0
59.81,28.97,1008.39,1
55.73,28.35,876.66,1
47.74,25.16,1002.16,1
44.34,63.78,374.19,0
31.38,28.43,310.49,0
31.93,54.61,525.43,0
41.77,16.02,1104.38,1
29.44,80.55,535.13,0
46.27,21.48,742.05,1
19.78,38.12,636.69,0
17.75,43.21,514.64,0
20.56,72.45,107.52,0
50.62,13.78,808.0,1
28.57,89.33,743.08,0
42.28,25.23,964.97,0
31.54,35.03,442.19,0
50.36,13.59,1117.35,1
29.05,60.18,488.11,0
37.18,74.23,15.16,0
37.55,61.5,238.63,0
41.12,30.3,948.55,1
52.92,26.08,747.63,1
58.9,14.08,1030.31,1
19.64,34.8,603.62,0
20.37,85.72,146.66,0
43.65,7.28,1118.31,1
30.09,63.99,581.22,0
36.64,83.23,8.63,0
34.25,47.75,21.58,0
57.38,23.77,1143.67,1
48.54,8.91,823.74,1
15.29,80.79,731.66,0
48.12,18.05,913.07,1
49.61,20.02,804.38,1
24.17,66.14,133.2,0
33.86,58.67,94.64,0
54.79,26.42,1030.74,1
45.2,28.31,908.1,1
42.04,29.95,583.91,0
54.76,26.72,1123.8,1
56.28,21.39,833.16,1
52.13,33.35,826.79,1
37.22,60.46,472.54,0
42.09,17.9,1068.79,1
45.66,28.11,1096.64,1
25.87,36.18,734.07,0
45.04,16.88,1134.3,1
33.21,52.55,333.17,0
33.88,50.51,211.0,0
33.02,29.77,496.31,0
46.76,6.21,975.11,1
34.57,42.93,655.18,1
26.93,67.98,647.54,0
56.25,29.45,896.93,1
56.31,14.12,949.08,1
15.65,82.66,72.11,0
20.43,36.48,271.14,0
43.86,23.67,1023.86,0
56.02,5.37,825.23,1
43.97,18.56,1007.97,1
47.08,15.09,1183.81,1
44.9,16.8,769.07,1
52.52,20.76,797.98,1
21.17,47.19,224.38,0
58.39,28.81,948.32,1
42.34,10.8,1085.76,1
40.71,65.95,446.64,0
43.51,41.98,383.55,0
59.13,8.09,663.63,1
32.27,62.66,86.7,0
58.03912644833089,25.579581787279295,588.0848775086752,1
44.94,64.13,181.01,1
24.43,58.13,734.1,0
42.62,83.09,248.35,0
22.64,24.83,73.4,0
20.03,25.15,319.35,0
45.64,6.66,927.82,1
33.86,59.12,224.65,0
47.06,17.4,1154.67,1
17.93,50.76,604.61,0
41.23,81.02,463.6,0
15.79,62.98,507.59,0
25.87,85.34,10.7,0
50.48,12.35,1075.56,1
47.57,27.7,724.84,1
31.8,31.44,539.35,0
54.46,9.22,984.41,1
19.25,53.26,632.38,0
16.23,35.54,31.16,0
44.93,20.94,932.23,1
41.15,7.54,972.71,1
34.601988125126454,91.37324495532566,559.3127829809949,0
33.59,42.91,208.83,0
46.26,32.41,1050.94,1
32.86,55.21,495.89,0
45.5,13.28,1024.44,1
42.55,5.98,1120.58,1
57.54,32.09,728.21,1
25.67,26.27,354.99,0
57.78,19.7,1097.17,1
43.18,78.65,722.55,0
27.11,80.72,96.34,0
42.12,48.67,338.8,0
38.47,23.36,725.87,0
58.58,26.85,1154.52,0
55.1,24.74,833.15,1
23.67,81.95,722.17,0
56.74,20.08,1172.99,1
30.51,88.93,313.83,1
26.78,33.31,560.68,0
47.21,11.01,941.72,1
50.17,19.26,831.53,1
45.02,23.97,1147.82,1
53.54,32.3,897.38,1
21.58,71.7,41.21,0
45.31,13.26,646.31,1
42.66,5.43,861.33,1
36.59,35.51,41.76,0
58.5,25.88,817.3,1
39.94,22.37,48.24,0
43.24,65.76,47.62,0
25.86,22.9,622.59,0
54.9,23.16,965.17,1
45.73,14.56,1013.1,0
47.91,24.81,940.73,1
50.59,18.14,604.67,1
58.85,10.39,1142.36,1
55.67,26.41,1058.77,1
25.77,35.87,763.46,0
46.35,25.73,1009.8,1
16.81,62.67,223.69,0
14.849635061084857,72.6276892249184,168.14396552438308,0
56.56,18.94,1179.58,1
43.49,9.84,885.15,1
19.45,73.22,230.54,0
59.84,19.79,839.38,1
58.72,33.16,968.46,1
57.26,22.0,656.05,1
47.72,11.96,849.03,1
32.43,68.82,77.96,0
42.3,18.23,849.15,1
56.49,7.48,782.93,1
53.26,15.89,1101.18,1
19.37,79.14,233.0,0
20.55,50.83,145.17,0
43.82,12.61,918.52,1
46.76,9.05,1155.79,1
49.15,24.64,661.1,1
47.18,12.01,818.01,1
26.27,28.27,508.21,0
58.53,15.81,636.22,1
44.9,45.31,543.08,0
28.62,57.01,347.48,0
42.08,16.49,660.16,1
36.46,45.6,217.59,0
46.49,26.79,601.79,1
57.7,19.25,785.86,1
32.15,77.22,48.08025078372532,0
42.49,57.99,480.94,0
54.85,16.87,685.31,1
22.08,57.66,524.21,0
16.91,73.32,252.89,0
21.78,74.56,116.88,0
30.66,23.94,51.46,0
36.12,76.35,417.24,0
47.45,20.25,1025.38,1
54.58,17.73,919.16,1
33.61,47.32,574.28,0
52.8,16.92,977.28,1
17.13,53.12,535.43,0
42.14,16.78,765.16,1
18.47,89.18,466.64,0
15.87,58.65,606.98,0
21.97,80.16,42.44,0
53.87,15.54,1199.22,1
42.26,29.4,732.74,1
52.7,28.39,641.15,1
45.9,26.79,984.39,1
28.9,50.15,599.52,0
57.75394961531538,25.836372452589355,975.5440326074478,1
55.49,12.33,952.95,1
29.25,80.63,164.52,0
41.13,19.98,657.86,1
45.74,5.59,872.91,1
30.51,21.91,527.57,0
46.89,7.0,667.85,1
39.6,80.31,339.15,0
53.53,26.15,1000.26,1
40.3,81.25,270.1,0
39.2,82.17,645.54,0
52.39,28.3,65.484893277598,1
19.11,25.32,723.88,0
56.85,25.34,948.53,1
35.96,37.67,108.82,0
35.47,35.13,603.04,0
34.6,71.76,141.2,0
20.18,78.67,591.85,0
59.94,22.02,625.92,1
47.99,22.88,932.57,1
15.68,23.55,71.56,0
27.5,32.77,58.688931742550466,0
53.67,19.94,879.18,1
21.609032392954507,28.78112980350914,399.9108478356681,0
25.45,81.63,287.2,0
49.21,10.52,1059.14,1
25.58,83.09,97.58,0
39.36,80.98,708.09,0
29.15,72.09,762.26,0
52.03,22.52,990.88,1
54.19,11.11,891.38,1
21.12,44.75,732.2,0
25.6,48.93,794.34,0
48.76,21.77,958.25,1
46.57,29.38,797.64,1
56.5,32.01,1133.69,1
40.9,89.99,545.83,0
24.28,23.01,673.51,0
58.06,33.31,896.3,1
56.19,5.39,996.66,1
46.45,9.12,652.5,1
48.93,7.55,1007.76,1
30.33,35.6,581.51,0
24.74,84.39,471.19,0
52.09,17.8,868.98,1
57.57,22.72,642.75,0
52.69,9.52,721.88,1
53.78,16.83,789.8,1
30.87,81.69,99.5917414877384,0
43.1,8.93,1075.71,1
36.03,20.1,59.45,0
57.81,19.63,666.9,1
51.31,6.46,660.1,0
16.89,72.35,248.38,0
37.41,49.71,499.79,0
41.88,53.26,371.2,0
18.5,47.16,154.5,0
37.28,69.56,73.97,0
34.64,58.36,679.84,0
16.3,60.86,721.13,0
28.91,83.87,380.13,0
56.84,23.04,845.55,1
28.58,24.52,335.26,0
45.92,23.08,1058.69,1
58.43,22.48,811.57,1
52.83,17.42,628.25,1
44.07,16.35,1085.55,1
43.61,71.65,422.44,0
59.59,18.59,720.48,1
43.05,51.67,711.59,0
23.88,32.57,653.07,0
58.72,8.35,785.34,1
36.93,56.24,15.17,0
53.75,18.47,1176.59,1
41.34,12.75,1194.97,1
49.72,6.16,846.49,1
38.96,23.71,692.57,0
51.99,9.97,655.69,1
47.6,27.27,763.6,1
57.6,20.79,796.99,1
40.61,56.42,650.76,0
51.67,7.71,939.77,0
15.69,45.99,700.96,0
20.99,23.83,516.99,0
53.61,6.73,1103.9,1
49.81,17.55,631.98,1
41.67,59.62,24.82,0
53.3,29.51,826.01,1
17.57,68.55,518.75,0
58.72,30.16,796.86,1
41.94,20.43,907.39,1
37.54,30.16,34.32,0
40.28,62.61,559.3,0
42.49,18.11,1024.57,1
27.96,73.84,334.37,0
19.17,43.98,437.26,0
44.39,20.7,541.57,0
50.5,32.08,894.11,1
49.53,28.51,1117.08,1
55.13,29.22,677.43,1
45.93,26.71,869.08,1
22.26,79.19,513.23,0
41.01,13.03,898.85,1
25.35,56.41,771.38,0
52.17,17.78,691.55,1
31.65,34.16,684.87,0
27.02,45.54,282.12,0
22.96,55.52,276.82,0
25.24,77.33,564.67,0
41.23,20.28,837.65,1
46.99,32.52,828.96,1
42.83,66.36,43.16,0
43.41,79.31,666.49,0
17.79,42.11,493.64,0
30.38,68.74,236.57,0
17.63,87.61,282.71,0
54.32,5.9,743.05,1
47.9,29.9,923.75,1
52.51,33.42,769.68,1
55.46,26.95,713.12,1
41.16,22.55,982.17,1
27.36,81.27,279.15,0
46.4,33.93,931.78,1
29.0,84.4,557.79,0
39.17,62.27,379.8,0
36.5,81.87,11.03,0
24.21,53.75,88.71,0
31.53,35.66,535.93,0
40.13,66.17,3.42,0
44.92,33.45,808.77,1
31.04,21.25,400.18,0
39.48,50.47,50.84,0
22.76,76.48,450.01,0
52.28,27.52,1023.19,1
34.02,21.16,301.7,0
59.7,16.89,797.2,1
53.18,30.82,606.26,1
24.37,55.57,457.5,0
45.44,22.85,1115.49,1
36.86,32.82,20.59,0
57.05,32.36,674.6,1
27.19,70.77,677.37,0
53.06,7.04,762.34,1
17.98,86.7,277.2,1
54.0,26.1,938.06,1
17.31,75.04,281.21,0
58.05,6.85,1057.83,1
29.43,57.96,305.87,0
59.11,20.0,818.64,0
49.51,25.69,968.36,1
35.39,36.83,83.44,0
53.88,19.51,993.36,1
42.29,79.24,552.51,1
43.36,82.27,290.56,0
17.8,54.75,766.68,0
35.6,26.42,5.27,0
44.18,45.16,676.04,0
31.45,49.0,686.34,0
24.43,21.55,338.36,0
21.92,84.31,314.62,0
58.07,25.81,793.56,1
49.03,25.52,707.07,1
43.35,61.62,412.81,0
17.79,44.36,585.97,0
48.77,13.08,887.25,1
44.11,31.79,980.77,1
17.5,82.88,687.67,0
41.59,36.39,299.15,0
29.44,56.04,749.95,0
19.97,44.24,224.23,0
41.42,31.68,964.27,1
49.21,9.84,956.6,1
25.03,74.66,313.78,0
48.05,7.75,1053.67,1
15.16,68.45,653.29,0
41.85,25.06,840.96,1
21.61,78.78,681.8,0
50.99136531341174,26.1270355738754,828.0566597654168,1
20.82,63.75,202.62,0
17.74,67.75,514.54,0
39.46,77.1,173.3,0
42.7,38.2,466.55,0
39.98,69.87,391.12,0
38.26,24.33,324.79,1
51.53,31.34,926.8,1
19.91,20.02,452.72,0
38.24,83.84,628.04,0
37.91,66.97,268.84,0
40.96,55.34,698.22,0
50.93,29.48,953.88,1
45.78,22.29,1150.27,1
26.46,86.09,669.31,0
39.82,36.97,662.79,1
51.6,12.77,610.23,1
37.4,32.92,48.6,0
47.78,19.39,702.54,1
55.2,29.14,738.16,1
15.27,87.33,340.47,0
45.76,7.78,1168.64,1
39.66,32.12,133.58,0
26.14,21.47,441.82,0
43.57,21.38,1072.47,1
45.58,25.85,1074.66,1
42.54,32.07,939.34,1
41.41,45.74,247.87,0
24.03,71.4,258.89,0
57.49,12.14,740.55,1
33.34,86.61,370.38,0
53.28,11.47,644.31,1
23.2,33.0,707.33,0
42.48,23.29,378.06,0
48.57,32.86,1143.14,1
44.1,23.47,1155.8,1
18.15,43.86,405.55,0
43.58,86.38,257.22,0
40.11,31.35,47.83,0
48.54,21.36,994.78,1
35.7,34.0,420.33,0
35.38,58.83,261.16,0
31.07,39.36,719.47,0
34.7,68.48,135.28,0
48.81,18.01,673.81,1
43.62,25.59,511.31,0
42.35,88.98,190.17,0
45.1,6.19,1143.15,1
18.37,21.44,45.4,0
44.39,19.09,1017.03,1
44.95,82.64,685.39,0
16.14,26.61,452.84,0
15.48,52.79,470.1,0
48.45,16.8,1072.18,1
35.76,56.48,373.93,0
59.67,11.03,823.58,1
30.28,88.96,18.83,0
25.13,40.32,292.52,0
56.71,17.41,894.8,1
29.05,85.88,763.65,0
27.82,41.41,625.59,0
49.49,10.4,935.73,1
41.39,65.25,100.02,0
23.54,27.85,531.44,0
38.56,47.55,202.74,0
31.58,38.81,41.29,1
39.95,26.59,319.0,0
29.46,32.68,748.22,0
58.0,10.07,795.57,1
26.07,73.82,631.07,0
24.87,56.28,666.23,0
22.04,77.03,708.69,0
57.66,29.21,1050.24,1
27.20008452211992,74.86731287191151,379.74907475336533,0
49.71,30.47,767.38,1
46.2,6.95,714.16,1
53.21,27.34,963.71,1
59.08,21.0,766.16,1
44.66,30.55,398.4,0
17.69,49.17,659.08,0
54.61,32.89,735.8,0
40.51,57.63,366.32,0
43.8,5.65,1116.96,1
35.38,75.3,331.56,0
56.09,16.1,988.27,1
22.13,49.9,324.41,0
22.81,43.18,402.65,0
50.5,11.27,802.31,0
16.76,65.09,214.56,0
45.34,20.6,1132.05,1
40.16,43.71,230.93,1
35.5,74.5,361.81,0
41.81,18.79,771.89,1
27.98,57.24,227.41,0
48.12,33.8,796.32,1
21.67,51.61,745.56,0
56.47,10.06,852.52,0
52.23,8.49,1133.95,1
37.04,33.11,75.66,0
44.34,66.35,385.85,0
47.24,14.15,650.26,1
22.78,46.45,650.52,0
25.8,36.0,331.43,0
26.4,30.96,50.45,0
42.65,26.83,75.06,0
42.79,17.52,902.43,1
16.37,37.54,237.53,0
31.59,75.74,117.57,0
17.13,72.82,660.17,0
34.41,42.54,541.26,0
56.82,20.53,1156.76,1
32.73,67.62,88.93,0
18.57,75.73,603.69,0
20.587034312692325,96.47649705784562,564.2479761182938,0
41.39,40.92,87.73,0
57.63,32.22,81.77512472399042,1
51.96,28.79,1116.05,1
42.51,20.92,608.57,1
55.65,6.31,1096.92,1
32.06,37.06,45.13,0
17.05,83.87,177.95,0
50.29,13.8,643.92,1
42.38,13.63,1151.74,1
47.56,17.34,633.59,1
41.76,60.9,257.76,0
46.93,25.0,1101.73,1
33.57,63.67,373.51,0
16.6,61.9,686.05,0
52.72,7.5,1111.48,1
43.73,79.82,392.4,0
30.96,61.65,762.4,0
55.52,21.58,1160.15,1
17.09,50.57,747.7,0
42.35,46.37,522.6,0
48.78,10.65,1015.99,1
54.48,26.59,923.55,1
17.76,72.19,593.36,0
57.27,22.35,637.4,1
42.68,21.69,981.04,1
52.65,7.48,1002.73,1
46.67,28.78,667.03,1
59.46,32.04,932.5,1
37.66,67.7,451.39,0
47.46,20.24,934.58,1
49.58,17.19,1052.87,1
55.1,10.4,1158.5,1
33.72,46.33,81.05,0
47.71,11.42,709.45,1
59.49,8.78,945.09,1
54.88,26.04,684.65,1
43.51,27.21,680.24,1
56.7,12.18,718.2,1
33.24,85.84,518.34,0
58.77,11.38,733.78,1
41.29,86.44,372.01,0
53.47,31.36,609.88,1
50.83,27.14,1095.93,1
34.19,28.6,694.49,0
54.01,14.0,1077.98,1
43.71,15.18,1032.96,1
53.76,20.21,712.42,1
40.3,72.5,119.95,0
17.4,42.97,498.5,0
55.12,5.27,969.35,1
52.69311583450728,20.046519552809446,943.6055592946419,1
40.73,56.96,493.1,0
43.58,61.04,662.17,0
42.45,57.74,483.38,0
19.55,60.13,343.64,0
36.28,25.55,47.88,0
16.947926098764636,95.44087608970938,551.2167942313727,0
54.12,26.51,1133.35,1
22.28,63.15,37.43,0
36.42,55.52,83.36,0
42.95,75.95,646.53,0
47.11,9.29,666.72,0
45.88,7.66,760.14,1
38.07,50.75,58.51,0
29.15,52.97,230.31,0
41.62,29.76,907.75,1
43.11,16.86,681.54,1
43.56,10.75,1023.41,1
52.14,24.22,804.02,1
40.58,64.65,183.84,0
24.82,31.11,171.88,0
54.89,5.97,1000.99,1
41.43,15.16,623.27,1
44.07,8.25,649.23,1
41.29,26.16,1181.35,1
15.82,37.62,371.58,0
46.28,28.04,626.37,1
25.97,89.8,63.05,0
40.46,82.97,469.17,0
38.2,87.57,226.69,0
33.41,40.34,539.93,0
58.01,21.89,1045.73,1
20.42,40.7,224.44,0
53.57,13.66,662.88,1
44.74,31.8,1190.43,1
19.81,36.44,450.1,0
41.88,72.28,683.01,0
55.78,33.76,966.21,1
45.16,9.6,895.15,1
56.36,16.91,682.99,1
52.23,27.3,875.12,1
47.64,29.25,926.58,1
23.46,69.04,270.66,1
55.66,19.96,661.59,1
53.48,28.24,626.32,1
54.44,32.88,835.41,1
54.83,14.42,1076.21,1
43.01,21.97,992.48,1
55.41,7.38,919.87,1
52.47,33.01,928.07,1
33.95,70.59,737.07,0
23.22,27.67,113.84,0
37.41,87.6,223.71,0
18.75,27.49,561.11,0
45.8,7.65,915.29,1
19.72,41.5,594.33,0
49.1,19.4,685.79,1
49.73,26.86,617.93,1
44.81,21.15,826.08,1
46.16,17.46,1074.04,1
49.57,14.73,1063.16,1
22.34,37.41,74.61,0
44.40543216060317,26.482282342003337,500.62160502927486,0
53.49,23.63,1076.47,1
22.42,54.27,588.49,1
44.37,20.64,1099.15,1
38.75,69.82,313.71,1
23.0,83.8,539.33,0
22.42,52.12,580.13,0
24.39,26.59,190.92,0
53.21,16.76,644.34,1
44.71,85.42,8.74,0
33.7,45.51,472.52,0
57.4,27.63,1199.6,1
35.66,60.61,635.16,0
55.3,5.94,786.59,1
42.18,5.34,1161.46,1
17.97,81.57,214.68,0
28.83,79.07,578.41,0
46.88,11.75,1043.74,1
59.57,20.61,680.91,1
47.25,25.34,932.75,1
29.93,58.58,331.64,0
39.45,23.48,673.82,0
19.77,39.06,659.27,0
49.31,18.15,927.79,1
46.79,29.9,732.66,1
57.35,12.24,1108.22,1
42.97,15.3,996.34,1
52.0,21.08,627.56,1
44.82,82.73,285.56,0
44.95,23.31,909.12,1
44.72,18.08,883.52,1
52.87,24.58,758.88,1
48.81,18.23,714.63,1
28.36,21.3,174.45,0
19.14,38.57,340.65,0
41.12,6.62,892.01,1
47.56,16.72,72.07154516572002,1
49.71,6.01,687.0,1
50.25,31.7,1079.76,1
42.35,13.72,952.09,1
41.36,24.7,604.35,1
45.09,21.18,1114.94,1
52.03,11.08,689.86,1
22.55,72.17,81.65,0
40.36,53.86,410.2,0
24.89,34.11,733.23,0
30.220280531708916,46.53910500234081,109.08702126519046,0
43.36,26.67,984.13,1
33.61,89.01,83.5,0
15.12,74.55,603.63,0
47.42,20.69,893.92,1
57.85,21.33,1025.44,1
16.07,86.73,664.67,0
38.76,67.96,729.13,0
31.18,52.53,153.87,0
58.6,15.28,688.96,1
44.41,63.71,323.33,0
42.46,23.54,1079.46,1
50.36,16.91,884.78,1
47.14,16.29,742.18,1
56.27,29.03,656.61,1
43.43,77.54,416.2,0
41.36,54.16,669.41,0
32.98,81.38,528.32,0
37.52,53.68,56.62,0
57.0,5.24,916.49,1
45.91,17.73,1094.41,1
42.15,5.85,1168.31,1
41.5,9.91,1071.92,1
29.95,35.34,87.13,0
